antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'regency tea plate pink', 'regency tea plate roses', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency tea plate green'})",0.05405405405405406,0.0694980694980695,0.05019305019305019,0.9285714285714285,13.36111111111111,0.046436397787749134,13.027027027027012
"frozenset({'regency tea plate pink', 'regency tea plate green', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency tea plate roses'})",0.05405405405405406,0.0694980694980695,0.05019305019305019,0.9285714285714285,13.36111111111111,0.046436397787749134,13.027027027027012
"frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'roses regency teacup and saucer'})","frozenset({'regency tea plate roses', 'regency tea plate green'})",0.05405405405405406,0.07335907335907337,0.05019305019305019,0.9285714285714285,12.657894736842103,0.04622769487634352,12.97297297297296
"frozenset({'pink regency teacup and saucer', 'regency tea plate green'})",frozenset({'regency tea plate pink'}),0.05405405405405406,0.07722007722007722,0.05019305019305019,0.9285714285714285,12.024999999999999,0.04601899196493791,12.918918918918905
"frozenset({'pink regency teacup and saucer', 'regency tea plate roses'})",frozenset({'regency tea plate pink'}),0.05405405405405406,0.07722007722007722,0.05019305019305019,0.9285714285714285,12.024999999999999,0.04601899196493791,12.918918918918905
"frozenset({'regency teapot roses', 'green regency teacup and saucer'})","frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})",0.05405405405405406,0.07722007722007722,0.05019305019305019,0.9285714285714285,12.024999999999999,0.04601899196493791,12.918918918918905
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency tea plate green'})",frozenset({'regency tea plate pink'}),0.05405405405405406,0.07722007722007722,0.05019305019305019,0.9285714285714285,12.024999999999999,0.04601899196493791,12.918918918918905
"frozenset({'pink regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'regency tea plate pink'}),0.05405405405405406,0.07722007722007722,0.05019305019305019,0.9285714285714285,12.024999999999999,0.04601899196493791,12.918918918918905
"frozenset({'pink regency teacup and saucer', 'regency tea plate roses', 'roses regency teacup and saucer'})",frozenset({'regency tea plate pink'}),0.05405405405405406,0.07722007722007722,0.05019305019305019,0.9285714285714285,12.024999999999999,0.04601899196493791,12.918918918918905
"frozenset({'regency cakestand 3 tier', 'regency teapot roses'})","frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})",0.05405405405405406,0.07722007722007722,0.05019305019305019,0.9285714285714285,12.024999999999999,0.04601899196493791,12.918918918918905
"frozenset({'green regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})",0.05405405405405406,0.07722007722007722,0.05019305019305019,0.9285714285714285,12.024999999999999,0.04601899196493791,12.918918918918905
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'regency tea plate pink'}),0.05405405405405406,0.07722007722007722,0.05019305019305019,0.9285714285714285,12.024999999999999,0.04601899196493791,12.918918918918905
"frozenset({'regency tea plate pink', 'regency tea plate green', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})",0.05405405405405406,0.07722007722007722,0.05019305019305019,0.9285714285714285,12.024999999999999,0.04601899196493791,12.918918918918905
"frozenset({'pink regency teacup and saucer', 'regency tea plate roses'})",frozenset({'regency tea plate green'}),0.05405405405405406,0.08108108108108109,0.05019305019305019,0.9285714285714285,11.45238095238095,0.045810289053532294,12.864864864864849
"frozenset({'regency tea plate roses', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",frozenset({'regency tea plate green'}),0.05405405405405406,0.08108108108108109,0.05019305019305019,0.9285714285714285,11.45238095238095,0.045810289053532294,12.864864864864849
"frozenset({'pink regency teacup and saucer', 'regency tea plate roses', 'roses regency teacup and saucer'})",frozenset({'regency tea plate green'}),0.05405405405405406,0.08108108108108109,0.05019305019305019,0.9285714285714285,11.45238095238095,0.045810289053532294,12.864864864864849
"frozenset({'regency cakestand 3 tier', 'regency tea plate roses', 'regency sugar bowl green'})",frozenset({'regency tea plate green'}),0.05405405405405406,0.08108108108108109,0.05019305019305019,0.9285714285714285,11.45238095238095,0.045810289053532294,12.864864864864849
"frozenset({'regency tea plate pink', 'regency tea plate roses', 'roses regency teacup and saucer'})",frozenset({'regency tea plate green'}),0.05405405405405406,0.08108108108108109,0.05019305019305019,0.9285714285714285,11.45238095238095,0.045810289053532294,12.864864864864849
"frozenset({'pink regency teacup and saucer', 'regency tea plate green'})","frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer'})",0.05405405405405406,0.0888030888030888,0.05019305019305019,0.9285714285714285,10.456521739130434,0.04539288323072106,12.756756756756742
"frozenset({'pink regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer'})",0.05405405405405406,0.0888030888030888,0.05019305019305019,0.9285714285714285,10.456521739130434,0.04539288323072106,12.756756756756742
"frozenset({'pink regency teacup and saucer', 'regency tea plate green'})","frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.05405405405405406,0.0888030888030888,0.05019305019305019,0.9285714285714285,10.456521739130434,0.04539288323072106,12.756756756756742
"frozenset({'regency teapot roses', 'green regency teacup and saucer'})",frozenset({'regency sugar bowl green'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'pink regency teacup and saucer', 'regency tea plate green'})",frozenset({'regency tea plate roses'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'regency teapot roses', 'regency milk jug pink'})",frozenset({'regency sugar bowl green'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'regency tea plate green'})",frozenset({'regency tea plate roses'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'regency teapot roses', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",frozenset({'regency sugar bowl green'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'green regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'regency tea plate roses'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency tea plate green'})",frozenset({'regency tea plate roses'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'pink regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'regency tea plate roses'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'regency cakestand 3 tier', 'regency milk jug pink', 'roses regency teacup and saucer'})",frozenset({'regency sugar bowl green'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green', 'regency tea plate green'})",frozenset({'regency tea plate roses'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'roses regency teacup and saucer'})",frozenset({'regency tea plate roses'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'regency tea plate pink', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'regency tea plate roses'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'regency tea plate roses'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'regency tea plate roses'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'regency tea plate roses'}),0.05405405405405406,0.09266409266409266,0.05019305019305019,0.9285714285714285,10.020833333333332,0.04518418031931545,12.702702702702688
"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'regency tea plate green'})","frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})",0.05405405405405406,0.10424710424710425,0.05019305019305019,0.9285714285714285,8.907407407407407,0.044558071585098606,12.540540540540526
"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'regency tea plate green'})",frozenset({'pink regency teacup and saucer'}),0.05405405405405406,0.10810810810810811,0.05019305019305019,0.9285714285714285,8.589285714285714,0.04434936867369299,12.486486486486472
"frozenset({'green regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'pink regency teacup and saucer'}),0.05405405405405406,0.10810810810810811,0.05019305019305019,0.9285714285714285,8.589285714285714,0.04434936867369299,12.486486486486472
"frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'roses regency teacup and saucer'})",frozenset({'pink regency teacup and saucer'}),0.05405405405405406,0.10810810810810811,0.05019305019305019,0.9285714285714285,8.589285714285714,0.04434936867369299,12.486486486486472
"frozenset({'regency tea plate pink', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'pink regency teacup and saucer'}),0.05405405405405406,0.10810810810810811,0.05019305019305019,0.9285714285714285,8.589285714285714,0.04434936867369299,12.486486486486472
"frozenset({'regency tea plate pink', 'regency tea plate roses', 'roses regency teacup and saucer'})",frozenset({'pink regency teacup and saucer'}),0.05405405405405406,0.10810810810810811,0.05019305019305019,0.9285714285714285,8.589285714285714,0.04434936867369299,12.486486486486472
"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'pink regency teacup and saucer'}),0.05405405405405406,0.10810810810810811,0.05019305019305019,0.9285714285714285,8.589285714285714,0.04434936867369299,12.486486486486472
"frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'regency tea plate green', 'roses regency teacup and saucer'})",frozenset({'pink regency teacup and saucer'}),0.05405405405405406,0.10810810810810811,0.05019305019305019,0.9285714285714285,8.589285714285714,0.04434936867369299,12.486486486486472
"frozenset({'pink regency teacup and saucer', 'regency tea plate roses'})","frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})",0.05405405405405406,0.11196911196911197,0.05019305019305019,0.9285714285714285,8.293103448275861,0.04414066576228738,12.43243243243242
"frozenset({'green regency teacup and saucer', 'regency tea plate roses', 'regency tea plate green'})","frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})",0.05405405405405406,0.11196911196911197,0.05019305019305019,0.9285714285714285,8.293103448275861,0.04414066576228738,12.43243243243242
"frozenset({'pink regency teacup and saucer', 'regency tea plate green'})","frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.05405405405405406,0.11969111969111969,0.05019305019305019,0.9285714285714285,7.758064516129032,0.04372325993947615,12.32432432432431
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency sugar bowl green'})","frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.05405405405405406,0.11969111969111969,0.05019305019305019,0.9285714285714285,7.758064516129032,0.04372325993947615,12.32432432432431
